stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
386,,Woodland St and Sargeant St,41.776780,-72.698491,,,0,
3860,,Skiff St and Kumo Restaurant,41.372236,-72.909093,,,0,
3861,,Skiff St and Stop and Shop,41.372976,-72.912094,,,0,
3862,,Dixwell Ave and Stop and Shop,41.371614,-72.917574,,,0,
3864,,Dixwell Ave and Rite Aid Pharmacy,41.369835,-72.918680,,,0,
3866,,Hamden Plaza and Mix Ave,41.369286,-72.924522,,,0,
3868,,Hamden Plaza and Dixwell Ave,41.368797,-72.920991,,,0,
3869,,Dixwell Ave and Chili's,41.368959,-72.919462,,,0,
387,,Homestead Ave and Woodland St,41.779014,-72.698196,,,0,
3870,,Dixwell Ave and 2165 Dixwell Ave,41.369371,-72.918956,,,0,
3871,,Dixwell Ave and Opp Connolly Pkwy,41.367234,-72.920760,,,0,
3872,,Dixwell Ave and Connolly Pkwy,41.367163,-72.920519,,,0,
3874,,Dixwell Ave and Palmer Ave,41.363855,-72.923213,,,0,
3875,,Dixwell Ave and Wheeler St,41.363596,-72.923116,,,0,
3876,,MIX Ave and Opp Kaye Vue Dr,41.368607,-72.925400,,,0,
3877,,MIX Ave and Promenade Dr 2,41.367462,-72.926145,,,0,
3878,,Mix Ave and Promenade Dr 1,41.365594,-72.927456,,,0,
3879,,Mix Ave and Seramonte Condo 1,41.364933,-72.928346,,,0,
3880,,Benham St and Dixwell Ave,41.362881,-72.924007,,,0,
3881,,Benham St and Hope Ave,41.363211,-72.924730,,,0,
3882,,Benham St and Malcolm St,41.364005,-72.926381,,,0,
3883,,Benham St and Garfield St,41.364210,-72.927381,,,0,
3884,,Benham St and Mix Ave,41.364521,-72.928948,,,0,
3886,,Dixwell Ave and Robert St,41.361666,-72.924198,,,0,
3887,,Dixwell Ave and Maplewood Ter,41.361165,-72.924763,,,0,
3888,,Dixwell Ave and Red Rock Ter,41.360164,-72.925304,,,0,
389,,Homestead Ave and Adams St,41.780321,-72.700545,,,0,
3890,,Dixwell Ave and Opp Mather St,41.359154,-72.925857,,,0,
3891,,Dixwell Ave and Mather St,41.358833,-72.925784,,,0,
3892,,Dixwell Ave and Hillcrest Ave,41.357572,-72.926951,,,0,
3893,,Dixwell Ave and Homestead Ave,41.356902,-72.927480,,,0,
3894,,Dixwell Ave and Haig St,41.357161,-72.926998,,,0,
3895,,Dixwell Ave and Putnam Ave,41.346462,-72.933896,,,0,
3897,,Dixwell Ave and Opp Scott St,41.348259,-72.932694,,,0,
3898,,Dixwell Ave and Scott St,41.348518,-72.932827,,,0,
3899,,Dixwell Ave and Opp Newton St,41.349099,-72.932250,,,0,
39,,Newington Ave and New Britain Ave,41.732674,-72.706625,,,0,
390,,Homestead Ave and Kent St,41.780876,-72.701295,,,0,
3900,,Dixwell Ave and Newton St,41.349161,-72.932491,,,0,
3901,,Dixwell Ave and Opp Lexington St,41.350574,-72.931481,,,0,
3902,,Dixwell Ave and Oregon Ave,41.351870,-72.930821,,,0,
3903,,Dixwell Ave and Concord St,41.352173,-72.930941,,,0,
3904,,Dixwell Ave and Church St,41.352611,-72.930436,,,0,
3905,,Dixwell Ave and Church St,41.352960,-72.930521,,,0,
3906,,Dixwell Ave and Millis St,41.353907,-72.929920,,,0,
3907,,Dixwell Ave and Treadwell St,41.353881,-72.929643,,,0,
3908,,Dixwell Ave and Lexington St,41.350618,-72.931734,,,0,
3909,,Dixwell Ave and Pershing St,41.355007,-72.928729,,,0,
391,,Homestead Ave and Baltimore St,41.781842,-72.702166,,,0,
3910,,Dixwell Ave and Saint James St,41.356151,-72.928093,,,0,
3911,,Dixwell Ave and Foch St,41.356124,-72.927840,,,0,
3912,,Benham St and Opp Vantage Rd,41.364824,-72.930562,,,0,
3913,,Benham St and Vantage Rd,41.364671,-72.930791,,,0,
3915,,Cherry Hill Rd and Benham St,41.365240,-72.934189,,,0,
3916,,Cherry Hill Rd and Benham St,41.365276,-72.934430,,,0,
3917,,Cherry Hill Rd and Opp Harrison Dr,41.364695,-72.934790,,,0,
3918,,Cherry Hill Rd and Harrison Dr,41.364463,-72.934682,,,0,
3919,,Cherry Hill Rd and Penn St,41.363855,-72.935078,,,0,
392,,Westbourne Pkwy and Albany Ave,41.784649,-72.702573,,,0,
3920,,Cherry Hill Rd and Opp Penn St,41.364203,-72.935103,,,0,
3921,,Cherry Hill Rd and Springdale St,41.363292,-72.935427,,,0,
3922,,Cherry Hill Rd and Springdale St,41.363560,-72.935523,,,0,
3923,,Cherry Hill Rd and Federal St,41.362693,-72.935823,,,0,
3924,,Cherry Hill Rd and Federal St,41.362943,-72.935920,,,0,
3925,,Cherry Hill Rd and Highwood Ave,41.362067,-72.936232,,,0,
3926,,Cherry Hill Rd and Opp Highwood Ave,41.362335,-72.936304,,,0,
3927,,Circular Ave and Cherry Hill Rd,41.361084,-72.936796,,,0,
3928,,Circular Ave and Cherry Hill Rd,41.361280,-72.937062,,,0,
3929,,Circular Ave and Arents Rd,41.359217,-72.937215,,,0,
393,,Granby St and Westbourne Pkwy,41.786580,-72.702654,,,0,
3930,,Circular Ave and Opp Arents Rd,41.359172,-72.937456,,,0,
3931,,Circular Ave and Battis Rd,41.357850,-72.936996,,,0,
3932,,Circular Ave and Opp Battis Rd,41.358037,-72.937273,,,0,
3933,,Circular Ave and Opp Gilbert Ave,41.357064,-72.936802,,,0,
3934,,Circular Ave and Gilbert Ave,41.357260,-72.937092,,,0,
3935,,Circular Ave and Piper Rd,41.356179,-72.936873,,,0,
3936,,Circular Ave and Taft St,41.355546,-72.936523,,,0,
3937,,Circular Ave and Opp Church St,41.354974,-72.936630,,,0,
3938,,Circular Ave and Lexington St,41.354527,-72.936317,,,0,
3939,,Circular Ave and Pearl Ave,41.352509,-72.936012,,,0,
394,,Cornwall St and Granby St,41.787689,-72.703900,,,0,
3940,,Circular Ave and Beacon St,41.352062,-72.935638,,,0,
3941,,Circular Ave and Wilbert St,41.351330,-72.935408,,,0,
3942,,Circular Ave and Opp Lexington St,41.351571,-72.935722,,,0,
3943,,Circular Ave and Collins St,41.350544,-72.935154,,,0,
3944,,Circular Ave and Collins St,41.350803,-72.935492,,,0,
3945,,Circular Ave and Newton St,41.349606,-72.934840,,,0,
3946,,Circular Ave and Opp Newton St,41.349927,-72.935189,,,0,
3947,,Circular Ave and Scott St,41.348811,-72.934598,,,0,
3948,,Circular Ave and Bradley Ave,41.348829,-72.934863,,,0,
3949,,Circular Ave and Gorham Ave,41.347900,-72.934560,,,0,
395,,Cornwall St and Burlington St,41.788520,-72.703475,,,0,
3950,,Circular Ave and Opp Gorham Ave,41.347534,-72.934198,,,0,
3951,,Circular Ave and Dixwell Ave,41.346221,-72.934088,,,0,
3952,,Circular Ave and Dixwell Ave,41.346489,-72.933908,,,0,
3955,,Dixwell Ave and Opp Woodin St,41.344202,-72.934229,,,0,
3956,,Dixwell Ave and Woodin St,41.344622,-72.934350,,,0,
3957,,Dixwell Ave and 2nd St,41.343228,-72.934734,,,0,
3958,,Dixwell Ave and Opp 2nd St,41.342933,-72.934565,,,0,
3959,,Dixwell Ave and North St,41.341789,-72.935093,,,0,
396,,Cornwall St and Sharon St,41.789440,-72.702952,,,0,
3960,,Dixwell Ave and Opp North St,41.341548,-72.934900,,,0,
3961,,Broadway and York St,41.311089,-72.930304,,,0,
3963,,Broadway and Howe St,41.312400,-72.932605,,,0,
3964,,Dixwell Ave and Goffe St,41.313562,-72.932546,,,0,
3965,,Dixwell Ave and Lake Pl,41.314026,-72.932426,,,0,
3966,,Dixwell Ave and Bristol St,41.315134,-72.932705,,,0,
3967,,Dixwell Ave and Opp Bristol St,41.315053,-72.932933,,,0,
3968,,Dixwell Ave and Webster St,41.316715,-72.933153,,,0,
3969,,Dixwell Ave and Webster St,41.316840,-72.933442,,,0,
397,,Cornwall St and Hebron St,41.790476,-72.702235,,,0,
3970,,Dixwell Ave and Foote St,41.318010,-72.933480,,,0,
3972,,Dixwell Ave and Charles St,41.319197,-72.934047,,,0,
3973,,Dixwell Ave and Admiral St,41.319689,-72.933940,,,0,
3975,,Dixwell Ave and Henry St,41.320930,-72.934507,,,0,
3976,,Dixwell Ave and Munson St,41.321993,-72.934798,,,0,
3978,,Dixwell Ave and Argyle St,41.324351,-72.935054,,,0,
3979,,Dixwell Ave and Opp Argyle St,41.324610,-72.935295,,,0,
398,,Cornwall St and Chatham St,41.791449,-72.701518,,,0,
3980,,Dixwell Ave and Gibbs St,41.325763,-72.935056,,,0,
3981,,Dixwell Ave and Opp Gibbs St,41.326066,-72.935285,,,0,
3982,,Dixwell Ave and Division St,41.327049,-72.935058,,,0,
3983,,Dixwell Ave and Opp Division St,41.327022,-72.935299,,,0,
3984,,Dixwell Ave and Harding Pl,41.327388,-72.935300,,,0,
3985,,Dixwell Ave and Thompson St,41.327907,-72.935072,,,0,
3986,,Dixwell Ave and Ford St,41.328424,-72.935313,,,0,
3987,,Dixwell Ave and Hazel St,41.329336,-72.935074,,,0,
3988,,Dixwell Ave and Pine St,41.339707,-72.935318,,,0,
3989,,Dixwell Ave and Opp Pine St,41.339395,-72.935089,,,0,
399,,Cornwall St and Plainfield St,41.792387,-72.700874,,,0,
3990,,Dixwell Ave and Arch St,41.338332,-72.935340,,,0,
3991,,Dixwell Ave and Morse St,41.338010,-72.935111,,,0,
3992,,Dixwell Ave and Easton St,41.337018,-72.935362,,,0,
3993,,Dixwell Ave and Dudley St,41.337010,-72.935122,,,0,
3994,,Dixwell Ave and Cherry Ann St,41.335625,-72.935348,,,0,
3995,,Dixwell Ave and Elizabeth St,41.334901,-72.935347,,,0,
3996,,Dixwell Ave and Opp Pond St,41.334142,-72.935093,,,0,
3998,,Dixwell Ave and Bassett St,41.332310,-72.935331,,,0,
3999,,Dixwell Ave and Bassett St,41.332329,-72.935090,,,0,
4,,Market St and Constitution Plaza,41.766356,-72.671264,,,0,
40,,Constance Leigh Dr and Market Sq,41.697546,-72.719321,,,0,
400,,Cornwall St and Thomaston St,41.793173,-72.700340,,,0,
4000,,Dixwell Ave and Brewster St,41.331274,-72.935089,,,0,
4001,,Dixwell Ave and Ivy St,41.330604,-72.935329,,,0,
4002,,Dixwell Ave and Ivy St,41.330649,-72.935088,,,0,
4003,,Broadway and York St,41.311017,-72.930905,,,0,
4006,,Whalley Ave and Dwight St,41.313533,-72.934436,,,0,
4007,,Whalley Ave and Sperry St,41.314310,-72.935605,,,0,
4008,,Whalley Ave and Opp Sperry St,41.314300,-72.936098,,,0,
4009,,Whalley Ave and 150 Whalley Ave,41.314692,-72.937194,,,0,
401,,Cornwall St and Pembroke St,41.793968,-72.699926,,,0,
4010,,Whalley Ave and Orchard St,41.315513,-72.938977,,,0,
4011,,Whalley Ave and Orchard St,41.315316,-72.938953,,,0,
4012,,Whalley Ave and Opp Hudson St,41.316136,-72.941265,,,0,
4013,,Whalley Ave and County St,41.316039,-72.940422,,,0,
4014,,Whalley Ave and Sherman Ave,41.316636,-72.942145,,,0,
4015,,Whalley Ave and Sherman Ave,41.316617,-72.942638,,,0,
4016,,Whalley Ave and Winthrop Ave,41.317411,-72.944277,,,0,
4017,,Whalley Ave and Winthrop Ave,41.317384,-72.944746,,,0,
4018,,Whalley Ave and Norton St,41.317865,-72.946131,,,0,
4019,,Whalley Ave and Norton St,41.317928,-72.945746,,,0,
402,,Cornwall St and Colebrook St,41.794719,-72.699658,,,0,
4020,,Whalley Ave and Ellsworth Ave,41.318471,-72.947829,,,0,
4021,,Whalley Ave and Ellsworth Ave,41.318462,-72.947276,,,0,
4022,,Whalley Ave and Ella T Grasso Blvd,41.319103,-72.949383,,,0,
4023,,Whalley Ave and Ella T Grasso Blvd,41.319175,-72.949083,,,0,
4026,,Whalley Ave and Hobart St,41.320174,-72.950926,,,0,
4027,,Whalley Ave and Whittlesey Ave,41.321111,-72.951722,,,0,
4028,,Whalley Ave and Whittlesey Ave,41.320888,-72.951951,,,0,
4029,,Whalley Ave and Hubinger St,41.321682,-72.953011,,,0,
403,,Holcomb St and Cornwell St,41.795792,-72.700783,,,0,
4030,,Whalley Ave and Osborn Ave,41.322333,-72.953374,,,0,
4031,,Whalley Ave and W Park Ave,41.322850,-72.954518,,,0,
4032,,Whalley Ave and Opp W Park Ave,41.323136,-72.954362,,,0,
4033,,Whalley Ave and Fitch St,41.324930,-72.956773,,,0,
4034,,Whalley Ave and Opp Fitch St,41.324894,-72.957110,,,0,
4035,,Whalley Ave and W Rock Ave,41.325866,-72.958400,,,0,
4036,,Whalley Ave and Central Ave,41.326526,-72.959690,,,0,
4038,,Whalley Ave and Harrison St,41.328408,-72.961885,,,0,
4039,,Whalley Ave and Harrison St,41.328274,-72.962197,,,0,
404,,Palm St and Holcomb St,41.795838,-72.701910,,,0,
4040,,Whalley Ave and Emerson St,41.328655,-72.964775,,,0,
4041,,Whalley Ave and Emerson St,41.328843,-72.964823,,,0,
4043,,Jewish Community Ctr and Amity Rd,41.351297,-72.991736,,,0,
4045,,Amity Rd and Jewish Community Ctr Stop 2,41.351274,-72.988930,,,0,
4046,,Amity Rd and Justin Rd,41.350703,-72.988350,,,0,
4047,,Amity Rd and Opp Justin Rd,41.350658,-72.988603,,,0,
4048,,Amity Rd and Highland Rd,41.348470,-72.987924,,,0,
4049,,Amity Rd and Opp Highland Rd,41.348158,-72.987525,,,0,
405,,Palm St and Andover St,41.796437,-72.701897,,,0,
4050,,Amity Rd and Opp Bradley Rd,41.343266,-72.984648,,,0,
4051,,Amity Rd and Bradley Rd,41.343186,-72.984275,,,0,
4052,,Amity Rd and Opp Landin St,41.341329,-72.982898,,,0,
4053,,Amity Rd and Landin St,41.341214,-72.982488,,,0,
4054,,Amity Rd and Lucy St,41.340178,-72.981836,,,0,
4056,,Amity Rd and Amity Shopping Ctr,41.338152,-72.980109,,,0,
4057,,Amity Shopping Center and Stop and Shop,41.336435,-72.981743,,,0,
406,,Palm St and Westminster St,41.797545,-72.701786,,,0,
4061,,Lucy St and Amity Rd,41.340241,-72.981475,,,0,
4062,,Lucy St and Opp Amity Meat Ctr,41.340806,-72.979634,,,0,
4063,,Lucy St and Litchfield Tpke,41.341228,-72.978238,,,0,
4064,,Litchfield Tpke and 1625 Litchfield Tpke,41.341076,-72.977563,,,0,
4066,,Whalley Ave and Opp Amity Wine Co,41.336406,-72.976457,,,0,
4067,,Whalley Ave and Amity Rd,41.335298,-72.976491,,,0,
4068,,Amity Rd and Fowler st,41.335939,-72.978154,,,0,
4069,,Whalley Ave and Opp Glen View Ter,41.334110,-72.976212,,,0,
407,,Palm St and Branford St,41.798465,-72.701397,,,0,
4070,,Whalley Ave and Glen View Ter,41.333940,-72.976356,,,0,
4071,,Whalley Ave and Ramsdell St,41.332548,-72.975293,,,0,
4072,,Whalley Ave and E Ramsdell St,41.332280,-72.974606,,,0,
4073,,State Hwy 63 and Opp E Ramsdell St,41.332173,-72.974787,,,0,
4074,,Whalley Ave and Opp Davis St,41.331201,-72.972931,,,0,
4075,,Whalley Ave and Davis St,41.330826,-72.972713,,,0,
4078,,Whalley Ave and Dayton St,41.329009,-72.968339,,,0,
4079,,Whalley Ave and Opp Dayton St,41.329205,-72.968363,,,0,
408,,Palm St and Manchester St,41.799484,-72.701116,,,0,
4080,,E Ramsdell St and Whalley Ave,41.332477,-72.974824,,,0,
4083,,Valley St and Victory Dr,41.334036,-72.970661,,,0,
4085,,Valley St and Strong St,41.331154,-72.967308,,,0,
4087,,Wilmont Rd and Rock View Cir,41.348048,-72.958273,,,0,
4093,,Augustine St and Solomon Crossing,41.346844,-72.955730,,,0,
4095,,Augustine St and Wadley St,41.344968,-72.955847,,,0,
4097,,Brookside Ave and Catherine Way,41.343575,-72.955447,,,0,
41,,Maple Hill Ave and Opp Robbins Ave,41.679824,-72.742580,,,0,
4101,,Brookside Ave and Opp Ct Job Center,41.343070,-72.960299,,,0,
4103,,Brookside Ave and Level St,41.343184,-72.961816,,,0,
4105,,Wintergreen Ave and Opp Ct Job Ctr,41.341898,-72.961501,,,0,
4107,,Wintergreen Ave and Wilmont Rd,41.338999,-72.957305,,,0,
4109,,Wintergreen Ave and Springside Ave,41.339489,-72.958630,,,0,
4110,,Wintergreen Ave and Opp National Guard,41.337277,-72.955423,,,0,
4111,,Wintergreen Ave and National Guard,41.337116,-72.955567,,,0,
4112,,Wintergreen Ave and Opp Moore Fieldhouse,41.334671,-72.952782,,,0,
4113,,Wintergreen Ave and Moore Fieldhouse,41.334716,-72.952469,,,0,
4114,,Wintergreen Ave and Opp Farnham Ave,41.333681,-72.950685,,,0,
4115,,Wintergreen Ave and Farnham Ave,41.333503,-72.950757,,,0,
4116,,Fitch St and Wintergreen Ave,41.332619,-72.949467,,,0,
4117,,Fitch St and Crescent St,41.331619,-72.949453,,,0,
4118,,Fitch St and Dyer St,41.328204,-72.951735,,,0,
4119,,Fitch St and Opp Dyer St,41.328535,-72.951711,,,0,
4121,,Fitch St and Blake St,41.327435,-72.953058,,,0,
4122,,Blake St and Opp Farnham Ave,41.328300,-72.954528,,,0,
4123,,Blake St and Farnham Ave,41.328407,-72.954312,,,0,
4124,,Blake St and Austin St,41.328941,-72.955950,,,0,
4125,,Blake St and Opp Austin St,41.328727,-72.956118,,,0,
4126,,Blake St and Stone St,41.328628,-72.957214,,,0,
4127,,Blake St and Opp Stone St,41.328386,-72.957394,,,0,
4129,,Blake St and Whalley Ave,41.327597,-72.960330,,,0,
4145,,Orange St and Edwards St,41.317988,-72.914664,,,0,
4156,,Orange St and Trumbull St,41.312375,-72.919159,,,0,
4162,,Platt Ave and Opp Woodhill Ln,41.261873,-72.963346,,,0,
4163,,Platt Ave and Woodhill Ln,41.261891,-72.963586,,,0,
4164,,Platt Ave and Riverview Ter,41.263535,-72.962988,,,0,
4165,,Platt Ave and Opp Riverview Ter,41.263740,-72.963205,,,0,
4166,,Platt Ave and Opp Lawncrest Rd,41.264446,-72.962761,,,0,
4167,,Platt Ave and Lawncrest Rd,41.264428,-72.963026,,,0,
4168,,Platt Ave and Opp Sorenson Rd,41.265554,-72.962318,,,0,
4169,,Platt Ave and Sorenson Rd,41.265510,-72.962595,,,0,
4170,,Platt Ave and Lincoln St,41.266296,-72.962091,,,0,
4171,,Platt Ave and Lincoln St,41.266537,-72.962260,,,0,
4173,,Platt Ave and Barney Hill Rd,41.267055,-72.962129,,,0,
4174,,Platt Ave and Opp Lake Ave,41.268083,-72.961686,,,0,
4175,,Main St and Lake Ave,41.268190,-72.961902,,,0,
4176,,Main St and Stiles School,41.269433,-72.960317,,,0,
4177,,Main St and Painter Dr,41.269658,-72.958994,,,0,
4178,,Main St and Kelsey Ave,41.269919,-72.957491,,,0,
4179,,Main St and Wagner Pl,41.270115,-72.957503,,,0,
4180,,Main St and Opp Candee Ave,41.270538,-72.954244,,,0,
4181,,Main St and Candee Ave,41.270654,-72.954485,,,0,
4182,,Main St and Savin Ave,41.271425,-72.951791,,,0,
4183,,Main St and Savin Ave,41.271720,-72.951503,,,0,
4184,,Savin Ave and Church St,41.270273,-72.951404,,,0,
4186,,Court St and Campbell Ave,41.269498,-72.949178,,,0,
4188,,Campbell Ave and Curtiss Pl,41.271026,-72.949252,,,0,
4189,,Campbell Ave and Church St,41.270954,-72.949469,,,0,
4190,,Campbell Ave and Main St,41.272204,-72.949639,,,0,
4191,,Campbell Ave and Main St,41.272383,-72.949965,,,0,
4192,,Campbell Ave and Center St,41.273508,-72.950628,,,0,
4193,,Campbell Ave and Center St,41.273570,-72.950965,,,0,
4194,,Campbell Ave and Ashburton Pl,41.274436,-72.951448,,,0,
4195,,Campbell Ave and Opp Ashburton Pl,41.274507,-72.951797,,,0,
4196,,Campbell Ave and Elm St,41.275534,-72.952400,,,0,
4197,,Campbell Ave and Elm St,41.275471,-72.952617,,,0,
4198,,Campbell Ave and George St,41.276828,-72.953269,,,0,
4199,,Campbell Ave and Opp George St,41.276667,-72.953413,,,0,
4200,,Campbell Ave and York St,41.277739,-72.953860,,,0,
4201,,Campbell Ave and Clark St,41.277533,-72.953992,,,0,
4202,,Campbell Ave and Wharton St,41.278578,-72.954403,,,0,
4203,,Campbell Ave and Wharton St,41.278729,-72.954764,,,0,
4204,,Campbell Ave and Richards St,41.279756,-72.955163,,,0,
4205,,Campbell Ave and Opp Richards St,41.279899,-72.955512,,,0,
4206,,Campbell Ave and Hall St,41.281060,-72.955887,,,0,
4208,,Campbell Ave and Opp Abner St,41.282265,-72.956371,,,0,
4209,,Campbell Ave and Abner St,41.282167,-72.956587,,,0,
4210,,Campbell Ave and Spring St,41.283515,-72.956842,,,0,
4211,,Campbell Ave and Opp Spring St,41.283560,-72.957119,,,0,
4212,,Campbell Ave and Lamson St,41.285105,-72.957447,,,0,
4213,,Campbell Ave and Opp Lamson St,41.284854,-72.957615,,,0,
4214,,Campbell Ave and Alling St,41.285962,-72.957773,,,0,
4215,,Campbell Ave and Opp Alling St,41.285953,-72.958026,,,0,
4218,,Campbell Ave and 1st Ave,41.288945,-72.958813,,,0,
4219,,Campbell Ave and Opp 1st Ave,41.288944,-72.959054,,,0,
4220,,Campbell Ave and Opp Ruden St,41.289963,-72.958839,,,0,
4221,,Campbell Ave and Ruden St,41.289909,-72.959080,,,0,
4222,,Campbell Ave and Homestead Ave,41.290686,-72.958901,,,0,
4224,,Campbell Ave and John Prete Apt,41.292553,-72.959001,,,0,
4225,,Campbell Ave and Opp John Prete Apt,41.292562,-72.959241,,,0,
4226,,Campbell Ave and Orange Ave,41.294295,-72.959064,,,0,
423,,Granby St and Bowles Park,41.803396,-72.707570,,,0,
4230,,Saw Mill Rd and Opp Hood Ter,41.271658,-72.960429,,,0,
4231,,Saw mill Rd and Hood Ter,41.271443,-72.960441,,,0,
4232,,Saw Mill Rd and Opp Railroad Ave,41.272585,-72.962127,,,0,
4233,,Saw Mill Rd and Railroad Ave,41.272388,-72.962163,,,0,
4235,,Saw Mill Rd and Phillips Ter,41.273021,-72.963163,,,0,
4236,,Saw Mill Rd and Hillcrest Ave,41.273718,-72.963766,,,0,
4238,,Saw Mill Rd and York St,41.274012,-72.964524,,,0,
4239,,Saw Mill Rd and Opp York St,41.273939,-72.965162,,,0,
424,,Burnham St and Opp N Canaan St,41.804877,-72.705312,,,0,
4240,,Saw Mill Rd and Greta St,41.274017,-72.967520,,,0,
4241,,Saw Mill Rd and Voss St,41.273839,-72.967507,,,0,
4242,,Railroad Ave and Saw Mill Rd,41.271869,-72.963004,,,0,
4245,,Saw Mill Rd and Park and Ride Lot,41.273121,-72.970285,,,0,
4246,,Saw Mill Rd and Meloy Rd,41.272825,-72.971463,,,0,
4247,,Saw Mill Rd and Opp Meloy Rd,41.272736,-72.971198,,,0,
4248,,Saw Mill Rd and Opp American Steak House Opp,41.271724,-72.973121,,,0,
4249,,Saw Mill Rd and Friendly's Restaurant,41.271376,-72.973277,,,0,
425,,Burnham St and Lyme St,41.804921,-72.703918,,,0,
4251,,Saw Mill Rd and Wal Mart,41.269801,-72.975788,,,0,
4252,,Saw Mill Rd and Opp Allings Crossing Rd,41.268861,-72.977037,,,0,
4253,,Saw Mill Rd and Allings Crossing Rd,41.268665,-72.976988,,,0,
4254,,Bull Hill Ln and Crusader Cir,41.268313,-72.979634,,,0,
4255,,Bull Hill Ln and Opp Ellyn Dr,41.269259,-72.980935,,,0,
4256,,Bull Hill Ln and Ellyn Dr,41.269249,-72.981296,,,0,
4257,,Bull Hill Ln and Meadowbrook Rd,41.270614,-72.983188,,,0,
4258,,Bull Hill Ln and Opp Meadowbrook Rd,41.271042,-72.983453,,,0,
4259,,Bull Hill Ln and Brandon Hall Apt,41.271470,-72.984441,,,0,
426,,Burnham St and Palm St,41.804973,-72.701967,,,0,
4261,,Bull Hill Ln and Knight Ln,41.272175,-72.985056,,,0,
4263,,Bull Hill Ln and Kohl's,41.273119,-72.986718,,,0,
4264,,Bull Hill Ln and Shoprite,41.273717,-72.987152,,,0,
4265,,Bull Hill Ln and Opp Carlson Rd,41.274288,-72.988152,,,0,
4267,,Carlson Rd and Shoprite,41.274655,-72.987130,,,0,
4268,,Carlson Rd and Burlington Coat Factory,41.276005,-72.986785,,,0,
4269,,Boston Post Rd and McDonalds,41.279329,-72.986179,,,0,
427,,Palm St and Harold St,41.804445,-72.701737,,,0,
4270,,Boston Post Rd and Dogwood Rd,41.279892,-72.985277,,,0,
4271,,Orange Ave and Opp Meloy Rd,41.281539,-72.982839,,,0,
4272,,Orange Ave and Jaffrey St,41.282810,-72.981157,,,0,
4275,,Orange Ave and Opp Norfolk St,41.285843,-72.976543,,,0,
4276,,Orange Ave and Opp Peabody St,41.286345,-72.975642,,,0,
4277,,Orange Ave and Ardale St,41.287401,-72.973731,,,0,
4278,,Orange Ave and Fairfax St,41.288457,-72.971820,,,0,
4279,,Orange Ave and Horton Pl,41.289854,-72.969187,,,0,
428,,Palm St and Simpson St,41.803641,-72.701751,,,0,
4280,,Orange Ave and Opp Rockview St,41.290526,-72.966842,,,0,
4281,,Orange Ave and Hoffman St,41.291019,-72.965532,,,0,
4282,,Orange Ave and Wade St,41.291852,-72.963283,,,0,
4283,,Orange Ave and Pruden St,41.292327,-72.961972,,,0,
4284,,Orange Ave and Forest Rd,41.294599,-72.959245,,,0,
4286,,Orange Ave and Admiral St,41.295923,-72.957563,,,0,
4288,,Orange Ave and Front Ave,41.296353,-72.955722,,,0,
4289,,Orange Ave and Gilbert St,41.296747,-72.955157,,,0,
429,,Palm St and Durham St,41.802684,-72.701704,,,0,
4290,,Orange Ave and Dunkin Donuts,41.297116,-72.951728,,,0,
4291,,Orange Ave and Opp Dunkin Donuts,41.297295,-72.951705,,,0,
4292,,Orange Ave and Ella T Grasso Blvd,41.297378,-72.949069,,,0,
4293,,Congress Ave and Ella T Grasso Blvd,41.297575,-72.948612,,,0,
4294,,Congress Ave and Davenport Ave,41.297764,-72.947421,,,0,
4295,,Congress Ave and Davenport Ave,41.297960,-72.947397,,,0,
4296,,Congress Ave and Downes St,41.298615,-72.944450,,,0,
4297,,Congress Ave and Opp Downes St,41.298785,-72.944559,,,0,
4298,,Congress Ave and West St,41.299135,-72.942634,,,0,
4299,,Congress Ave and West St,41.299394,-72.942466,,,0,
43,,Maple Hill Ave and Robbins Ave,41.680038,-72.742374,,,0,
430,,Palm St and Pomfret St,41.801638,-72.701536,,,0,
4300,,Congress Ave and Opp Kossuth St,41.299825,-72.940216,,,0,
4301,,Congress Ave and Kossuth St,41.300120,-72.939939,,,0,
4302,,Congress Ave and Hallock St,41.300255,-72.938784,,,0,
4303,,Congress Ave and Baldwin St,41.300335,-72.939170,,,0,
4304,,Congress Ave and Daggett St,41.300703,-72.937257,,,0,
4305,,Congress Ave and Ward St,41.300792,-72.937666,,,0,
4306,,Congress Ave and Howard Ave,41.301258,-72.935512,,,0,
4307,,Congress Ave and Howard Ave,41.301509,-72.935164,,,0,
4308,,Platt Ave and Jones Hill Rd,41.260890,-72.963873,,,0,
4309,,Congress Ave and Cedar St,41.301993,-72.933335,,,0,
431,,Palm St and Tower Ave,41.800262,-72.701345,,,0,
4311,,Congress Ave and Lafayette St,41.302495,-72.930977,,,0,
4312,,College St and S Frontage Rd,41.303441,-72.931689,,,0,
4313,,Spring St and Liberty Sq,41.294759,-72.930075,,,0,
4317,,Columbus Ave and Church St,41.298672,-72.929600,,,0,
4318,,Union Ave and Union Station,41.297495,-72.927107,,,0,
432,,Palm St and Manchester St,41.799064,-72.701420,,,0,
4321,,Union Ave and Cinque Grn,41.297960,-72.926939,,,0,
4322,,Union Ave and Meadow St,41.299506,-72.925485,,,0,
4324,,Church St and Knight of Columbus,41.303292,-72.927681,,,0,
4326,,Church St and Crown St,41.304892,-72.926467,,,0,
4327,,Church St and Center St,41.305223,-72.926239,,,0,
